timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1763309564.426628,100.0,20340.39453125,31.1,0.0,0.0,0.0
1763309564.5689538,100.0,20337.48046875,31.1,0.0,0.0,0.0
1763309564.7360263,100.0,20345.5625,31.1,0.0,0.0,0.0
1763309564.888669,100.0,20344.55078125,31.1,0.0,0.0,0.0
1763309565.0246136,100.0,20337.90234375,31.1,0.0,0.0,0.0
1763309565.1520698,100.0,20338.734375,31.1,0.0,0.0,0.0
1763309565.2857518,100.0,20339.05859375,31.1,0.0,0.0,0.0
1763309565.3927143,100.0,20340.8984375,31.1,0.0,0.0,0.0
1763309565.5042593,100.0,20342.3125,31.1,0.0,0.0,0.0
1763309565.6148765,100.0,20343.0703125,31.1,0.0,0.0,0.0
1763309565.733121,100.0,20342.06640625,31.1,0.0,0.0,0.0
1763309565.8514588,100.0,20342.48828125,31.1,0.0,0.0,0.0
1763309565.9574301,100.0,20342.6328125,31.1,0.0,0.0,0.0
1763309566.0761673,100.0,20342.5234375,31.1,0.0,0.0,0.0
1763309566.1962178,100.0,20341.859375,31.1,0.0,0.0,0.0
1763309566.3225782,100.0,20341.7109375,31.1,0.0,0.0,0.0
1763309566.481097,100.0,20341.12890625,31.1,0.0,0.0,0.0
1763309566.5953252,100.0,20344.76953125,31.1,0.0,0.0,0.0
1763309566.7096398,100.0,20344.37890625,31.1,0.0,0.0,0.0
1763309566.826372,100.0,20344.3671875,31.1,0.0,0.0,0.0
1763309566.9617622,100.0,20341.75390625,31.1,0.0,0.0,0.0
1763309567.098509,100.0,20342.609375,31.1,0.0,0.0,0.0
1763309567.2298732,100.0,20343.06640625,31.1,0.0,0.0,0.0
1763309567.3646166,100.0,20343.00390625,31.1,0.0,0.0,0.0
1763309567.4832318,100.0,20342.375,31.1,0.0,0.0,0.0
1763309567.6004598,100.0,20342.44921875,31.1,0.0,0.0,0.0
1763309567.7386432,100.0,20342.3359375,31.1,0.0,0.0,0.0
1763309567.8985987,100.0,20340.11328125,31.1,0.0,0.0,0.0
1763309568.0248346,100.0,20342.515625,31.1,0.0,0.0,0.0
1763309568.1650233,100.0,20342.53125,31.1,0.0,0.0,0.0
1763309568.3085153,100.0,20341.73828125,31.1,0.0,0.0,0.0
1763309568.4370608,100.0,20341.87890625,31.1,0.0,0.0,0.0
1763309568.7311172,100.0,20343.171875,31.1,0.0,0.0,0.0
1763309568.9099314,100.0,20334.640625,31.0,0.0,0.0,0.0
1763309569.0332096,100.0,20333.0,31.0,0.0,0.0,0.0
1763309569.1653097,100.0,20334.4453125,31.0,0.0,0.0,0.0
1763309569.3291016,100.0,20334.0234375,31.0,0.0,0.0,0.0
1763309569.4495986,100.0,20332.97265625,31.0,0.0,0.0,0.0
1763309569.566402,100.0,20334.80859375,31.0,0.0,0.0,0.0
1763309569.694435,100.0,20338.16796875,31.1,0.0,0.0,0.0
1763309569.8200965,100.0,20338.57421875,31.1,0.0,0.0,0.0
1763309569.9382222,100.0,20337.99609375,31.1,0.0,0.0,0.0
1763309570.0829582,100.0,20338.0859375,31.1,0.0,0.0,0.0
1763309570.2236998,100.0,20343.20703125,31.1,0.0,0.0,0.0
1763309570.3381114,0.0,20351.2734375,31.1,0.0,0.0,0.0
1763309570.453673,100.0,20352.5234375,31.1,0.0,0.0,0.0
1763309570.5694773,100.0,20351.89453125,31.1,0.0,0.0,0.0
1763309570.6865907,100.0,20353.51953125,31.1,0.0,0.0,0.0
1763309570.8019955,100.0,20352.30078125,31.1,0.0,0.0,0.0
1763309570.9239712,100.0,20338.125,31.1,0.0,0.0,0.0
1763309571.0398567,100.0,20337.3515625,31.1,0.0,0.0,0.0
1763309571.18105,100.0,20337.203125,31.1,0.0,0.0,0.0
1763309571.3103454,0.0,20339.63671875,31.1,0.0,0.0,0.0
1763309571.4411392,100.0,20337.80859375,31.1,0.0,0.0,0.0
1763309571.5626707,100.0,20337.71875,31.1,0.0,0.0,0.0
1763309571.6918397,100.0,20338.296875,31.1,0.0,0.0,0.0
1763309571.8281043,100.0,20339.109375,31.1,0.0,0.0,0.0
1763309571.9827452,100.0,20338.64453125,31.1,0.0,0.0,0.0
1763309572.1026175,100.0,20341.25,31.1,0.0,0.0,0.0
1763309572.2176397,100.0,20342.09375,31.1,0.0,0.0,0.0
1763309572.3463516,100.0,20342.265625,31.1,0.0,0.0,0.0
1763309572.4870634,100.0,20340.86328125,31.1,0.0,0.0,0.0
1763309572.636273,100.0,20339.6015625,31.1,0.0,0.0,0.0
1763309572.7535439,100.0,20339.96484375,31.1,0.0,0.0,0.0
1763309572.876416,100.0,20336.43359375,31.0,0.0,0.0,0.0
1763309572.9998217,100.0,20336.390625,31.0,0.0,0.0,0.0
1763309573.1208875,100.0,20340.203125,31.1,0.0,0.0,0.0
1763309573.247337,100.0,20340.9765625,31.1,0.0,0.0,0.0
1763309573.3801801,100.0,20341.41015625,31.1,0.0,0.0,0.0
1763309573.5171525,100.0,20341.57421875,31.1,0.0,0.0,0.0
1763309573.6440182,100.0,20341.9609375,31.1,0.0,0.0,0.0
1763309573.7648442,100.0,20341.6328125,31.1,0.0,0.0,0.0
1763309573.8845496,100.0,20340.87890625,31.1,0.0,0.0,0.0
1763309574.0011618,100.0,20341.421875,31.1,0.0,0.0,0.0
1763309574.1189044,100.0,20341.10546875,31.1,0.0,0.0,0.0
1763309574.234767,100.0,20340.984375,31.1,0.0,0.0,0.0
1763309574.3498373,100.0,20340.7421875,31.1,0.0,0.0,0.0
1763309574.4679005,0.0,20340.01953125,31.1,0.0,0.0,0.0
1763309574.5936465,100.0,20338.4453125,31.1,0.0,0.0,0.0
1763309574.7091398,100.0,20337.625,31.1,0.0,0.0,0.0
1763309574.8384225,100.0,20337.10546875,31.1,0.0,0.0,0.0
1763309574.9720032,100.0,20334.5234375,31.0,0.0,0.0,0.0
1763309575.1045346,100.0,20335.06640625,31.0,0.0,0.0,0.0
1763309575.224242,100.0,20335.578125,31.0,0.0,0.0,0.0
1763309575.3613615,100.0,20335.3203125,31.0,0.0,0.0,0.0
1763309575.5232,100.0,20334.90234375,31.0,0.0,0.0,0.0
1763309575.6439464,100.0,20335.4609375,31.0,0.0,0.0,0.0
1763309575.7913074,100.0,20335.76953125,31.0,0.0,0.0,0.0
1763309575.935091,100.0,20336.82421875,31.1,0.0,0.0,0.0
1763309576.0627744,100.0,20338.703125,31.1,0.0,0.0,0.0
1763309576.1789756,100.0,20339.65234375,31.1,0.0,0.0,0.0
1763309576.3013933,0.0,20339.703125,31.1,0.0,0.0,0.0
1763309576.4382381,100.0,20340.75,31.1,0.0,0.0,0.0
1763309576.580697,100.0,20340.95703125,31.1,0.0,0.0,0.0
1763309576.7049124,100.0,20339.9609375,31.1,0.0,0.0,0.0
1763309576.824082,100.0,20340.6875,31.1,0.0,0.0,0.0
1763309576.948394,100.0,20337.06640625,31.1,0.0,0.0,0.0
1763309577.0720534,100.0,20336.23046875,31.0,0.0,0.0,0.0
1763309577.1953652,100.0,20335.625,31.0,0.0,0.0,0.0
1763309577.3114061,100.0,20334.94921875,31.0,0.0,0.0,0.0
1763309577.4802146,100.0,20334.921875,31.0,0.0,0.0,0.0
1763309577.6001678,100.0,20337.96484375,31.1,0.0,0.0,0.0
1763309577.7144277,0.0,20338.875,31.1,0.0,0.0,0.0
1763309577.8321536,100.0,20338.7734375,31.1,0.0,0.0,0.0
1763309577.9478168,0.0,20336.45703125,31.0,0.0,0.0,0.0
1763309578.0730455,100.0,20335.40234375,31.0,0.0,0.0,0.0
1763309578.196779,100.0,20334.76953125,31.0,0.0,0.0,0.0
1763309578.3150759,100.0,20334.078125,31.0,0.0,0.0,0.0
1763309578.4342527,0.0,20333.015625,31.0,0.0,0.0,0.0
1763309578.5644822,100.0,20332.37109375,31.0,0.0,0.0,0.0
1763309578.704331,100.0,20332.52734375,31.0,0.0,0.0,0.0
1763309578.8547137,100.0,20334.3359375,31.0,0.0,0.0,0.0
1763309578.972432,100.0,20331.1640625,31.0,0.0,0.0,0.0
1763309579.0876856,100.0,20331.24609375,31.0,0.0,0.0,0.0
1763309579.2212305,100.0,20331.7265625,31.0,0.0,0.0,0.0
1763309579.3775313,100.0,20331.84765625,31.0,0.0,0.0,0.0
1763309579.5020697,100.0,20332.5,31.0,0.0,0.0,0.0
1763309579.6171007,100.0,20336.5234375,31.0,0.0,0.0,0.0
1763309579.7381182,100.0,20338.78515625,31.1,0.0,0.0,0.0
1763309579.8894129,100.0,20335.8359375,31.0,0.0,0.0,0.0
1763309580.0196278,100.0,20338.34375,31.1,0.0,0.0,0.0
1763309580.1554291,100.0,20337.765625,31.1,0.0,0.0,0.0
1763309580.2723508,100.0,20338.89453125,31.1,0.0,0.0,0.0
1763309580.400688,100.0,20341.296875,31.1,0.0,0.0,0.0
1763309580.5710936,100.0,20340.55859375,31.1,0.0,0.0,0.0
1763309580.6910958,100.0,20340.66796875,31.1,0.0,0.0,0.0
1763309580.8153203,100.0,20340.1015625,31.1,0.0,0.0,0.0
1763309580.9342391,0.0,20337.86328125,31.1,0.0,0.0,0.0
1763309581.0515013,100.0,20335.58203125,31.0,0.0,0.0,0.0
1763309581.1671827,0.0,20334.78515625,31.0,0.0,0.0,0.0
1763309581.2813127,100.0,20332.80078125,31.0,0.0,0.0,0.0
1763309581.3954422,100.0,20332.703125,31.0,0.0,0.0,0.0
1763309581.5114982,0.0,20332.74609375,31.0,0.0,0.0,0.0
1763309581.6549132,100.0,20334.85546875,31.0,0.0,0.0,0.0
1763309581.7850811,100.0,20334.15625,31.0,0.0,0.0,0.0
1763309581.9141212,100.0,20333.08203125,31.0,0.0,0.0,0.0
1763309582.0432534,100.0,20333.01953125,31.0,0.0,0.0,0.0
1763309582.2006726,100.0,20332.3125,31.0,0.0,0.0,0.0
1763309582.3271499,100.0,20332.90625,31.0,0.0,0.0,0.0
1763309582.454014,100.0,20333.515625,31.0,0.0,0.0,0.0
1763309582.5763335,0.0,20340.51171875,31.1,0.0,0.0,0.0
1763309582.71654,100.0,20339.87109375,31.1,0.0,0.0,0.0
1763309582.8667068,100.0,20339.9765625,31.1,0.0,0.0,0.0
1763309583.0051913,100.0,20337.74609375,31.1,0.0,0.0,0.0
1763309583.1324086,100.0,20338.51171875,31.1,0.0,0.0,0.0
1763309583.2612078,100.0,20340.73828125,31.1,0.0,0.0,0.0
1763309583.3832645,100.0,20339.96484375,31.1,0.0,0.0,0.0
1763309583.5010629,100.0,20339.34375,31.1,0.0,0.0,0.0
1763309583.6259649,100.0,20338.5546875,31.1,0.0,0.0,0.0
1763309583.7441413,100.0,20339.25,31.1,0.0,0.0,0.0
1763309583.8863413,100.0,20337.25390625,31.1,0.0,0.0,0.0
1763309584.002256,100.0,20338.2265625,31.1,0.0,0.0,0.0
1763309584.1221898,0.0,20340.58203125,31.1,0.0,0.0,0.0
1763309584.2545283,100.0,20339.1171875,31.1,0.0,0.0,0.0
1763309584.3850417,100.0,20339.0078125,31.1,0.0,0.0,0.0
1763309584.5187697,100.0,20338.24609375,31.1,0.0,0.0,0.0
1763309584.6430044,100.0,20337.4609375,31.1,0.0,0.0,0.0
1763309584.7808263,100.0,20340.97265625,31.1,0.0,0.0,0.0
1763309584.9003026,0.0,20337.67578125,31.1,0.0,0.0,0.0
1763309585.017465,100.0,20337.57421875,31.1,0.0,0.0,0.0
1763309585.1353571,0.0,20337.46484375,31.1,0.0,0.0,0.0
1763309585.2539382,100.0,20336.6953125,31.1,0.0,0.0,0.0
1763309585.4084468,100.0,20334.06640625,31.0,0.0,0.0,0.0
1763309585.5505102,100.0,20333.828125,31.0,0.0,0.0,0.0
1763309585.6751344,100.0,20336.703125,31.1,0.0,0.0,0.0
1763309585.820733,100.0,20338.421875,31.1,0.0,0.0,0.0
1763309585.9529936,100.0,20336.9375,31.1,0.0,0.0,0.0
1763309586.0719783,100.0,20341.48046875,31.1,0.0,0.0,0.0
1763309586.2024605,100.0,20342.88671875,31.1,0.0,0.0,0.0
1763309586.3397846,100.0,20341.76171875,31.1,0.0,0.0,0.0
1763309586.46904,100.0,20340.8203125,31.1,0.0,0.0,0.0
1763309586.6004229,100.0,20341.68359375,31.1,0.0,0.0,0.0
1763309586.7583292,100.0,20341.08203125,31.1,0.0,0.0,0.0
1763309586.8855317,100.0,20339.390625,31.1,0.0,0.0,0.0
1763309587.0132217,0.0,20340.765625,31.1,0.0,0.0,0.0
1763309587.1457484,100.0,20342.0546875,31.1,0.0,0.0,0.0
1763309587.285218,100.0,20342.23828125,31.1,0.0,0.0,0.0
1763309587.4131863,100.0,20340.58203125,31.1,0.0,0.0,0.0
1763309587.5344682,100.0,20339.8125,31.1,0.0,0.0,0.0
1763309587.6614828,100.0,20339.0078125,31.1,0.0,0.0,0.0
1763309587.7843187,100.0,20342.26953125,31.1,0.0,0.0,0.0
1763309587.9016232,100.0,20339.03515625,31.1,0.0,0.0,0.0
1763309588.0506573,100.0,20339.11328125,31.1,0.0,0.0,0.0
1763309588.211394,100.0,20338.79296875,31.1,0.0,0.0,0.0
1763309588.3581522,100.0,20339.0625,31.1,0.0,0.0,0.0
1763309588.5432534,100.0,20342.265625,31.1,0.0,0.0,0.0
1763309588.6593716,100.0,20349.6171875,31.1,0.0,0.0,0.0
1763309588.7761695,0.0,20351.2890625,31.1,0.0,0.0,0.0
1763309588.891677,100.0,20350.71484375,31.1,0.0,0.0,0.0
1763309589.0072649,100.0,20347.734375,31.1,0.0,0.0,0.0
1763309589.1462748,100.0,20348.4453125,31.1,0.0,0.0,0.0
1763309589.2696605,100.0,20349.84765625,31.1,0.0,0.0,0.0
1763309589.390688,100.0,20350.82421875,31.1,0.0,0.0,0.0
1763309589.5171702,100.0,20348.7265625,31.1,0.0,0.0,0.0
1763309589.6344464,100.0,20349.6875,31.1,0.0,0.0,0.0
1763309589.7559273,100.0,20348.1875,31.1,0.0,0.0,0.0
1763309589.8742368,100.0,20348.66796875,31.1,0.0,0.0,0.0
1763309590.0054076,100.0,20351.671875,31.1,0.0,0.0,0.0
1763309590.1429143,100.0,20351.59765625,31.1,0.0,0.0,0.0
1763309590.2648365,100.0,20351.48828125,31.1,0.0,0.0,0.0
1763309590.4111984,100.0,20351.1484375,31.1,0.0,0.0,0.0
1763309590.574181,100.0,20349.75,31.1,0.0,0.0,0.0
1763309590.697059,100.0,20351.5078125,31.1,0.0,0.0,0.0
1763309590.8247728,100.0,20351.52734375,31.1,0.0,0.0,0.0
1763309590.9465542,100.0,20350.8125,31.1,0.0,0.0,0.0
1763309591.0800648,100.0,20350.72265625,31.1,0.0,0.0,0.0
1763309591.2039664,100.0,20351.8203125,31.1,0.0,0.0,0.0
1763309591.3264444,0.0,20351.99609375,31.1,0.0,0.0,0.0
1763309591.4536896,100.0,20355.7734375,31.1,0.0,0.0,0.0
1763309591.590334,100.0,20354.36328125,31.1,0.0,0.0,0.0
1763309591.72361,100.0,20355.50390625,31.1,0.0,0.0,0.0
1763309591.8470168,100.0,20356.1484375,31.1,0.0,0.0,0.0
1763309591.980504,100.0,20356.42578125,31.1,0.0,0.0,0.0
1763309592.1405838,100.0,20356.66796875,31.1,0.0,0.0,0.0
1763309592.2712936,100.0,20356.31640625,31.1,0.0,0.0,0.0
1763309592.3773777,100.0,20355.42578125,31.1,0.0,0.0,0.0
1763309592.4971344,0.0,20356.53125,31.1,0.0,0.0,0.0
1763309592.613295,100.0,20356.0078125,31.1,0.0,0.0,0.0
1763309592.7296762,0.0,20355.78125,31.1,0.0,0.0,0.0
1763309592.8825593,100.0,20353.27734375,31.1,0.0,0.0,0.0
1763309593.026939,100.0,20351.80859375,31.1,0.0,0.0,0.0
1763309593.1595786,100.0,20350.79296875,31.1,0.0,0.0,0.0
1763309593.285025,100.0,20350.16015625,31.1,0.0,0.0,0.0
1763309593.4131057,100.0,20349.54296875,31.1,0.0,0.0,0.0
1763309593.5680196,100.0,20351.01953125,31.1,0.0,0.0,0.0
1763309593.6998165,100.0,20352.69140625,31.1,0.0,0.0,0.0
1763309593.8206797,100.0,20351.62109375,31.1,0.0,0.0,0.0
1763309593.9384325,100.0,20348.8125,31.1,0.0,0.0,0.0
1763309594.0692663,100.0,20355.82421875,31.1,0.0,0.0,0.0
1763309594.224033,100.0,20355.6796875,31.1,0.0,0.0,0.0
1763309594.3494751,100.0,20355.0703125,31.1,0.0,0.0,0.0
1763309594.4719913,100.0,20354.51953125,31.1,0.0,0.0,0.0
1763309594.5908525,0.0,20352.890625,31.1,0.0,0.0,0.0
1763309594.7256904,100.0,20352.36328125,31.1,0.0,0.0,0.0
1763309594.8644512,100.0,20350.921875,31.1,0.0,0.0,0.0
1763309594.9904509,100.0,20353.1015625,31.1,0.0,0.0,0.0
1763309595.1065273,0.0,20355.14453125,31.1,0.0,0.0,0.0
1763309595.247309,100.0,20355.02734375,31.1,0.0,0.0,0.0
1763309595.3865376,100.0,20354.40234375,31.1,0.0,0.0,0.0
1763309595.522015,100.0,20354.34765625,31.1,0.0,0.0,0.0
1763309595.6622868,0.0,20355.26953125,31.1,0.0,0.0,0.0
1763309595.793597,100.0,20355.00390625,31.1,0.0,0.0,0.0
1763309595.9141212,100.0,20351.0,31.1,0.0,0.0,0.0
1763309596.0293357,100.0,20350.8828125,31.1,0.0,0.0,0.0
1763309596.1439476,100.0,20350.76171875,31.1,0.0,0.0,0.0
1763309596.2608325,0.0,20350.71484375,31.1,0.0,0.0,0.0
1763309596.3867514,100.0,20348.9921875,31.1,0.0,0.0,0.0
1763309596.5024333,100.0,20347.87890625,31.1,0.0,0.0,0.0
1763309596.6157029,100.0,20352.8984375,31.1,0.0,0.0,0.0
1763309596.7642968,100.0,20356.6875,31.1,0.0,0.0,0.0
1763309596.9132047,100.0,20353.17578125,31.1,0.0,0.0,0.0
1763309597.0474713,100.0,20352.1171875,31.1,0.0,0.0,0.0
1763309597.1728327,100.0,20351.7578125,31.1,0.0,0.0,0.0
1763309597.302967,100.0,20351.2421875,31.1,0.0,0.0,0.0
1763309597.4281828,100.0,20350.8515625,31.1,0.0,0.0,0.0
1763309597.5503528,100.0,20351.46875,31.1,0.0,0.0,0.0
1763309597.6752143,100.0,20353.87890625,31.1,0.0,0.0,0.0
1763309597.7930596,0.0,20354.484375,31.1,0.0,0.0,0.0
1763309597.9227748,100.0,20354.703125,31.1,0.0,0.0,0.0
1763309598.0570164,100.0,20355.6484375,31.1,0.0,0.0,0.0
1763309598.1866899,100.0,20355.61328125,31.1,0.0,0.0,0.0
1763309598.3827622,100.0,20355.3984375,31.1,0.0,0.0,0.0
1763309598.5094955,100.0,20352.89453125,31.1,0.0,0.0,0.0
1763309598.6470187,100.0,20270.8046875,30.9,0.0,0.0,0.0
1763309598.7720196,100.0,20270.39453125,30.9,0.0,0.0,0.0
1763309598.8969371,100.0,20268.82421875,30.9,0.0,0.0,0.0
1763309599.038465,100.0,20267.97265625,30.9,0.0,0.0,0.0
1763309599.1758723,100.0,20269.5859375,30.9,0.0,0.0,0.0
1763309599.3008895,100.0,20270.96484375,30.9,0.0,0.0,0.0
1763309599.4142282,0.0,20273.56640625,31.0,0.0,0.0,0.0
1763309599.528217,0.0,20277.7734375,31.0,0.0,0.0,0.0
1763309599.6427152,100.0,20279.765625,31.0,0.0,0.0,0.0
1763309599.760394,0.0,20279.421875,31.0,0.0,0.0,0.0
1763309599.900425,100.0,20275.3125,31.0,0.0,0.0,0.0
1763309600.024782,100.0,20274.34375,31.0,0.0,0.0,0.0
1763309600.1481705,100.0,20277.484375,31.0,0.0,0.0,0.0
1763309600.2861073,100.0,20276.31640625,31.0,0.0,0.0,0.0
1763309600.431064,100.0,20277.09375,31.0,0.0,0.0,0.0
1763309600.5910099,100.0,20277.5703125,31.0,0.0,0.0,0.0
1763309600.7128613,0.0,20278.3828125,31.0,0.0,0.0,0.0
1763309600.8525317,100.0,20278.2421875,31.0,0.0,0.0,0.0
1763309600.9883137,100.0,20274.03125,31.0,0.0,0.0,0.0
1763309601.2381454,100.0,20273.2421875,31.0,0.0,0.0,0.0
1763309601.386769,100.0,20265.53125,30.9,0.0,0.0,0.0
1763309601.5494273,100.0,20267.59765625,30.9,0.0,0.0,0.0
1763309601.6722455,100.0,20270.0390625,30.9,0.0,0.0,0.0
1763309601.7973325,100.0,20273.47265625,31.0,0.0,0.0,0.0
1763309601.915413,100.0,20273.1484375,31.0,0.0,0.0,0.0
1763309602.0420845,100.0,20277.51953125,31.0,0.0,0.0,0.0
1763309602.1887116,100.0,20282.5703125,31.0,0.0,0.0,0.0
1763309602.3218265,100.0,20285.265625,31.0,0.0,0.0,0.0
1763309602.445353,100.0,20284.4765625,31.0,0.0,0.0,0.0
1763309602.5849142,100.0,20284.37109375,31.0,0.0,0.0,0.0
1763309602.6889334,100.0,20286.54296875,31.0,0.0,0.0,0.0
1763309602.803207,100.0,20287.34375,31.0,0.0,0.0,0.0
1763309602.9418397,100.0,20289.9375,31.0,0.0,0.0,0.0
1763309603.062407,100.0,20290.9375,31.0,0.0,0.0,0.0
1763309603.1767397,100.0,20293.34375,31.0,0.0,0.0,0.0
1763309603.2917757,0.0,20300.34375,31.0,0.0,0.0,0.0
1763309603.4068534,100.0,20303.25,31.0,0.0,0.0,0.0
1763309603.5224595,100.0,20303.5390625,31.0,0.0,0.0,0.0
1763309603.6628523,100.0,20303.9765625,31.0,0.0,0.0,0.0
1763309603.7989259,100.0,20304.07421875,31.0,0.0,0.0,0.0
1763309603.9206052,100.0,20306.43359375,31.0,0.0,0.0,0.0
1763309604.0379646,100.0,20302.703125,31.0,0.0,0.0,0.0
1763309604.1732721,100.0,20304.05078125,31.0,0.0,0.0,0.0
1763309604.312797,100.0,20306.5,31.0,0.0,0.0,0.0
1763309604.4429724,100.0,20307.09765625,31.0,0.0,0.0,0.0
1763309604.571126,100.0,20305.33984375,31.0,0.0,0.0,0.0
1763309604.6897805,100.0,20307.27734375,31.0,0.0,0.0,0.0
1763309604.811979,100.0,20310.65625,31.0,0.0,0.0,0.0
1763309604.9566796,100.0,20307.97265625,31.0,0.0,0.0,0.0
1763309605.0845754,100.0,20310.2890625,31.0,0.0,0.0,0.0
1763309605.206974,100.0,20310.1875,31.0,0.0,0.0,0.0
1763309605.32214,0.0,20309.53515625,31.0,0.0,0.0,0.0
1763309605.4514766,100.0,20309.42578125,31.0,0.0,0.0,0.0
1763309605.5945244,100.0,20309.35546875,31.0,0.0,0.0,0.0
1763309605.720904,100.0,20310.18359375,31.0,0.0,0.0,0.0
1763309605.8600993,100.0,20309.640625,31.0,0.0,0.0,0.0
1763309606.004986,100.0,20306.3203125,31.0,0.0,0.0,0.0
1763309606.1427479,100.0,20305.7890625,31.0,0.0,0.0,0.0
1763309606.2629025,100.0,20304.71484375,31.0,0.0,0.0,0.0
1763309606.3803277,100.0,20303.49609375,31.0,0.0,0.0,0.0
1763309606.4925706,100.0,20303.0625,31.0,0.0,0.0,0.0
1763309606.6265152,100.0,20301.8515625,31.0,0.0,0.0,0.0
1763309606.742778,100.0,20308.484375,31.0,0.0,0.0,0.0
1763309606.859519,100.0,20304.23046875,31.0,0.0,0.0,0.0
1763309606.9749434,100.0,20305.625,31.0,0.0,0.0,0.0
1763309607.089979,0.0,20305.92578125,31.0,0.0,0.0,0.0
1763309607.240558,100.0,20310.3125,31.0,0.0,0.0,0.0
1763309607.3612206,100.0,20308.24609375,31.0,0.0,0.0,0.0
1763309607.493046,100.0,20307.640625,31.0,0.0,0.0,0.0
1763309607.6365225,100.0,20307.94921875,31.0,0.0,0.0,0.0
1763309607.785491,100.0,20309.2421875,31.0,0.0,0.0,0.0
1763309607.903591,100.0,20308.4296875,31.0,0.0,0.0,0.0
1763309608.034197,100.0,20307.16015625,31.0,0.0,0.0,0.0
1763309608.1569088,100.0,20305.78515625,31.0,0.0,0.0,0.0
1763309608.2742763,100.0,20305.16796875,31.0,0.0,0.0,0.0
1763309608.405953,100.0,20304.55078125,31.0,0.0,0.0,0.0
1763309608.5517998,100.0,20303.7265625,31.0,0.0,0.0,0.0
1763309608.7072651,100.0,20304.91796875,31.0,0.0,0.0,0.0
1763309608.825002,0.0,20306.78125,31.0,0.0,0.0,0.0
1763309608.9405038,100.0,20308.54296875,31.0,0.0,0.0,0.0
1763309609.066865,0.0,20309.41796875,31.0,0.0,0.0,0.0
1763309609.1998436,100.0,20309.8359375,31.0,0.0,0.0,0.0
1763309609.3362703,100.0,20309.25,31.0,0.0,0.0,0.0
1763309609.4713657,100.0,20309.390625,31.0,0.0,0.0,0.0
1763309609.6270354,100.0,20308.41796875,31.0,0.0,0.0,0.0
1763309609.7461355,0.0,20307.98046875,31.0,0.0,0.0,0.0
1763309609.866869,100.0,20307.87890625,31.0,0.0,0.0,0.0
1763309609.9841306,100.0,20307.1015625,31.0,0.0,0.0,0.0
1763309610.1071835,100.0,20306.70703125,31.0,0.0,0.0,0.0
1763309610.238233,100.0,20308.86328125,31.0,0.0,0.0,0.0
1763309610.36603,100.0,20309.6328125,31.0,0.0,0.0,0.0
1763309610.4806828,0.0,20309.5234375,31.0,0.0,0.0,0.0
1763309610.599259,100.0,20310.9453125,31.0,0.0,0.0,0.0
1763309610.7139702,0.0,20310.04296875,31.0,0.0,0.0,0.0
1763309610.8570986,100.0,20307.10546875,31.0,0.0,0.0,0.0
1763309611.0058448,100.0,20305.0234375,31.0,0.0,0.0,0.0
1763309611.1292353,100.0,20303.13671875,31.0,0.0,0.0,0.0
1763309611.2452507,0.0,20302.9453125,31.0,0.0,0.0,0.0
1763309611.3715792,100.0,20301.703125,31.0,0.0,0.0,0.0
1763309611.4991488,100.0,20301.40234375,31.0,0.0,0.0,0.0
1763309611.616601,100.0,20303.4453125,31.0,0.0,0.0,0.0
1763309611.7394361,100.0,20304.50390625,31.0,0.0,0.0,0.0
1763309611.8716514,100.0,20305.83984375,31.0,0.0,0.0,0.0
1763309612.0221717,100.0,20310.6953125,31.0,0.0,0.0,0.0
1763309612.1550138,100.0,20310.55859375,31.0,0.0,0.0,0.0
1763309612.279009,0.0,20309.875,31.0,0.0,0.0,0.0
1763309612.398117,100.0,20308.9765625,31.0,0.0,0.0,0.0
1763309612.5199542,100.0,20308.48046875,31.0,0.0,0.0,0.0
1763309612.6452296,100.0,20310.03515625,31.0,0.0,0.0,0.0
1763309612.7634926,0.0,20309.83984375,31.0,0.0,0.0,0.0
1763309612.893201,100.0,20306.3828125,31.0,0.0,0.0,0.0
1763309613.0163991,100.0,20305.8359375,31.0,0.0,0.0,0.0
1763309613.1709113,100.0,20305.12109375,31.0,0.0,0.0,0.0
1763309613.3172677,100.0,20304.5546875,31.0,0.0,0.0,0.0
1763309613.4386334,100.0,20303.85546875,31.0,0.0,0.0,0.0
1763309613.5636184,100.0,20305.29296875,31.0,0.0,0.0,0.0
1763309613.6928425,100.0,20305.03515625,31.0,0.0,0.0,0.0
1763309613.818652,100.0,20306.171875,31.0,0.0,0.0,0.0
1763309613.9411404,100.0,20309.546875,31.0,0.0,0.0,0.0
1763309614.0967107,100.0,20311.57421875,31.0,0.0,0.0,0.0
1763309614.2218292,100.0,20312.51953125,31.0,0.0,0.0,0.0
1763309614.3404386,0.0,20312.41796875,31.0,0.0,0.0,0.0
1763309614.4584744,100.0,20311.76953125,31.0,0.0,0.0,0.0
1763309614.578261,100.0,20312.90625,31.0,0.0,0.0,0.0
1763309614.7223306,100.0,20310.87890625,31.0,0.0,0.0,0.0
1763309614.847207,100.0,20309.82421875,31.0,0.0,0.0,0.0
1763309614.9678302,100.0,20305.109375,31.0,0.0,0.0,0.0
1763309615.0864034,100.0,20305.0234375,31.0,0.0,0.0,0.0
1763309615.2137697,100.0,20304.61328125,31.0,0.0,0.0,0.0
1763309615.3549533,100.0,20304.26171875,31.0,0.0,0.0,0.0
